VERSION=1.1
ExportFileName=VIPS_33_1_1_Data_H21
SampleLabel=H21
SampleName=CNKSR2_A_NONE
SampleComment=
SampleAreaConcRatio=0,003626
SampleLowerMarkerTime=11,98
SampleUpperMarkerTime=-1,00
SamplePeakTimes=11,98,14,45,14,58,14,82,15,23,15,43,15,80,16,15,16,60,16,75,17,12,17,38,17,65,18,05,18,17,18,53,19,10,19,38,19,73,19,95,20,22,20,85,21,68,22,63,23,17
SamplePeakSizes=1,405,7,675,8,233,9,274,11,337,12,422,14,576,16,833,20,030,21,170,24,112,26,392,28,789,32,604,33,766,37,562,43,851,47,185,51,473,54,220,57,697,66,364,78,608,93,648,102,557
SamplePeakQuantities=,,,,7,3625,3,3255,123,9020,5,1917,31,3692,23,3147,24,2822,15,2062,33,4599,16,6134,28,5235,44,2923,66,7912,81,6784,29,4727,27,7082,69,4198,31,2466,121,0942,26,3644,37,8589
PlateFileName=VIPS_33_1_1_1
PlateAssayName=HT Protein Express 100 High Sensitivity
PlateBarCode=
WellAquisitionTime=2012\09\28 11:00:52
PlateDataFrequency=60
PlateDataStartTime=11,00
PlateDataEndTime=36,00
PlateConcUnits=ng/ul
PlateSizeUnits=kDa
PlateLadderSizes=1,40,15,90,20,40,28,90,48,40,68,40,119,20,
ChipID=G640P-0563N-04
Operator=RV
DATA
Time,Value,Size
0,000,32,257,0,00
0,017,32,224,0,00
0,033,32,278,0,00
0,050,32,301,0,00
0,067,32,263,0,00
0,083,32,186,0,00
0,100,32,168,0,00
0,117,32,291,0,00
0,133,32,319,0,00
0,150,32,136,0,00
0,167,32,076,0,00
0,183,32,597,0,00
0,200,33,950,0,00
0,217,35,657,0,00
0,233,36,893,0,00
0,250,36,936,0,00
0,267,35,616,0,00
0,283,33,333,0,00
0,300,30,491,0,00
0,317,27,490,0,00
0,333,24,628,0,00
0,350,22,049,0,00
0,367,19,825,0,00
0,383,17,906,0,00
0,400,16,213,0,00
0,417,14,700,0,00
0,433,13,347,0,00
0,450,12,156,0,00
0,467,11,070,0,00
0,483,10,059,0,00
0,500,9,140,0,00
0,517,8,301,0,00
0,533,7,533,0,00
0,550,6,823,0,00
0,567,6,141,0,00
0,583,5,485,0,00
0,600,4,863,0,00
0,617,4,289,0,00
0,633,3,777,0,00
0,650,3,320,0,00
0,667,2,904,0,00
0,683,2,479,0,00
0,700,2,048,0,00
0,717,1,673,0,00
0,733,1,346,0,00
0,750,1,071,0,00
0,767,0,800,0,00
0,783,0,452,0,00
0,800,0,050,0,00
0,817,-0,322,0,00
0,833,-0,626,0,00
0,850,-0,926,0,00
0,867,-1,203,0,00
0,883,-1,428,0,00
0,900,-1,631,0,00
0,917,-1,828,0,00
0,933,-2,048,0,00
0,950,-2,271,0,00
0,967,-2,477,0,00
0,983,-2,602,0,00
1,000,-2,760,0,00
1,017,-2,944,0,00
1,033,-3,139,0,00
1,050,-3,310,0,00
1,067,-3,429,0,00
1,083,-3,524,0,00
1,100,-3,636,0,00
1,117,-3,828,0,00
1,133,-4,069,0,00
1,150,-4,290,0,00
1,167,-4,483,0,00
1,183,-4,506,0,00
1,200,-4,512,0,00
1,217,-4,527,0,00
1,233,-4,616,0,00
1,250,-4,796,0,00
1,267,-4,987,0,00
1,283,-5,163,0,00
1,300,-5,193,0,00
1,317,-5,239,0,00
1,333,-5,235,0,00
1,350,-5,277,0,00
1,367,-5,393,0,00
1,383,-5,548,0,00
1,400,-5,640,0,00
1,417,-5,708,0,00
1,433,-5,766,0,00
1,450,-5,871,0,00
1,467,-5,899,0,00
1,483,-5,953,0,00
1,500,-5,964,0,00
1,517,-6,006,0,00
1,533,-6,039,0,00
1,550,-6,081,0,00
1,567,-6,135,0,00
1,583,-6,215,0,00
1,600,-6,346,0,00
1,617,-6,472,0,00
1,633,-6,550,0,00
1,650,-6,624,0,00
1,667,-6,697,0,00
1,683,-6,804,0,00
1,700,-6,922,0,00
1,717,-7,012,0,00
1,733,-7,080,0,00
1,750,-7,145,0,00
1,767,-7,184,0,00
1,783,-7,202,0,00
1,800,-7,257,0,00
1,817,-7,335,0,00
1,833,-7,404,0,00
1,850,-7,472,0,00
1,867,-7,545,0,00
1,883,-7,618,0,00
1,900,-7,678,0,00
1,917,-7,717,0,00
1,933,-7,727,0,00
1,950,-7,744,0,00
1,967,-7,801,0,00
1,983,-7,865,0,00
2,000,-7,949,0,00
2,017,-8,060,0,00
2,033,-8,144,0,00
2,050,-8,188,0,00
2,067,-8,200,0,00
2,083,-8,189,0,00
2,100,-8,205,0,00
2,117,-8,265,0,00
2,133,-8,372,0,00
2,150,-8,470,0,00
2,167,-8,537,0,00
2,183,-8,561,0,00
2,200,-8,557,0,00
2,217,-8,578,0,00
2,233,-8,655,0,00
2,250,-8,738,0,00
2,267,-8,844,0,00
2,283,-8,920,0,00
2,300,-9,007,0,00
2,317,-9,082,0,00
2,333,-9,142,0,00
2,350,-9,104,0,00
2,367,-9,070,0,00
2,383,-9,071,0,00
2,400,-9,067,0,00
2,417,-9,121,0,00
2,433,-9,244,0,00
2,450,-9,389,0,00
2,467,-9,496,0,00
2,483,-9,557,0,00
2,500,-9,568,0,00
2,517,-9,522,0,00
2,533,-9,571,0,00
2,550,-9,688,0,00
2,567,-9,761,0,00
2,583,-9,818,0,00
2,600,-9,819,0,00
2,617,-9,782,0,00
2,633,-9,788,0,00
2,650,-9,812,0,00
2,667,-9,869,0,00
2,683,-9,944,0,00
2,700,-10,026,0,00
2,717,-10,088,0,00
2,733,-10,093,0,00
2,750,-10,104,0,00
